Bateau,Acheteur,poidsmontant,poidsqte,poidprix
7218082,163,9344.6,1286,7.266407465
7218082,296,11019.22,3377.3,3.2627305836
7218082,297,20,20,1
7218082,317,132,34,3.8823529412
7218082,325,6469.3,1577,4.1022828155
7218082,344,2995.13,273.2,10.963140556
7218082,347,230,100,2.3
7218082,367,162,40,4.05
7218082,375,106.4,23.9,4.4518828452
7218082,386,3138.36,1385,2.2659638989
7218082,391,236,36.5,6.4657534247
7218082,392,89.4,80,1.1175
7218082,502,838.5,345,2.4304347826
7218082,506,1184,80,14.8
7218082,508,4455.2,682.5,6.5277655678
7218082,518,524.5,231,2.2705627706
7218082,519,540,80,6.75
7218082,520,324,54,6
7218082,526,14870.71,6593.5,2.2553590657
7218082,534,4355.45,901.5,4.8313366611
7218082,535,380.05,90.7,4.1901874311
7218082,538,2722,420,6.480952381
7218082,543,117.5,105.6,1.1126893939
7218082,545,79,20,3.95
7218082,548,129.4,25.3,5.1146245059
7218082,549,1052,200,5.26
7218082,552,1114.6,458,2.4336244541
7218082,555,18,10,1.8
7218082,558,792.2,424.5,1.8661955241
7218082,580,48.8,8.8,5.5454545455
7218082,586,332.1,98,3.3887755102
7218082,592,5721.1,1414,4.046039604
7218082,597,28010.91,8605,3.2551900058
7218082,602,120,30,4
7218082,610,174.3,31.5,5.5333333333
7218082,612,337,38,8.8684210526
7218082,613,55,15,3.6666666667
14124012,2,1178.73,255.5,4.6134246575
14124012,7,566,40,14.15
14124012,12,1697.6,164,10.351219512
14124012,15,1785.6,626,2.8523961661
14124012,32,19650.9,6461,3.0414641696
14124012,77,382.8,345,1.1095652174
14124012,86,12241.3,1928.6,6.3472467075
14124012,163,5040.8,547,9.2153564899
14124012,296,7031.5,1745,4.029512894
14124012,321,903,60,15.05
14124012,325,6199,806,7.6910669975
14124012,344,3504.8,470,7.4570212766
14124012,347,2752,200,13.76
14124012,367,1814,149,12.174496644
14124012,368,833,80,10.4125
14124012,375,12,8,1.5
14124012,382,2129,1694,1.2567886659
14124012,386,5821.91,2533,2.2984247927
14124012,392,60,10,6
14124012,502,829.5,566,1.4655477032
14124012,506,3981,400,9.9525
14124012,508,1761.5,170,10.361764706
14124012,518,607.3,324,1.874382716
14124012,526,22069.9,9886,2.2324398139
14124012,528,520,40,13
14124012,534,3072.4,420,7.3152380952
14124012,538,2172.5,157,13.837579618
14124012,539,56.4,20,2.82
14124012,542,9.9,11,0.9
14124012,543,223.05,819,0.2723443223
14124012,545,149.5,81,1.8456790123
14124012,549,2628,222,11.837837838
14124012,551,1287.5,161,7.9968944099
14124012,552,4084.7,1302,3.137250384
14124012,554,725.5,86.2,8.4164733179
14124012,557,96,80,1.2
14124012,558,1080.45,1307.5,0.8263479924
14124012,570,56.4,20,2.82
14124012,571,76,100,0.76
14124012,580,900.85,186.1,4.8406770553
14124012,583,25.2,21,1.2
14124012,586,80.2,32,2.50625
14124012,592,4075.55,1068,3.8160580524
14124012,597,49935.79,10509,4.7517166238
14124012,602,352.7,69.5,5.0748201439
14124012,604,41.9,14,2.9928571429
14124012,610,476.4,113.8,4.1862917399
14124013,2,1557.85,419.8,3.710933778
14124013,12,973.5,571,1.7049036778
14124013,15,242,100,2.42
14124013,32,5637.42,1613,3.4949907006
14124013,77,201.5,68.5,2.9416058394
14124013,86,19447.41,2262,8.5974403183
14124013,163,12874.6,1218,10.570279146
14124013,273,35,140,0.25
14124013,296,11751.25,1784,6.5870235426
14124013,317,158,60,2.6333333333
14124013,325,8638.95,5305.5,1.6283008199
14124013,344,3534,279,12.666666667
14124013,367,400,40,10
14124013,368,1288,260,4.9538461538
14124013,375,663,114,5.8157894737
14124013,382,1004,660,1.5212121212
14124013,386,7455.15,3701,2.0143609835
14124013,392,455.9,36.5,12.490410959
14124013,502,130.5,103,1.2669902913
14124013,506,2560,280,9.1428571429
14124013,508,6411,520,12.328846154
14124013,518,180,140,1.2857142857
14124013,526,11589.5,6638,1.7459325098
14124013,534,3324,360,9.2333333333
14124013,538,1904,180,10.577777778
14124013,539,143,40,3.575
14124013,542,55,14,3.9285714286
14124013,543,1282.1,4239,0.3024534088
14124013,545,131,60,2.1833333333
14124013,548,129.5,73,1.7739726027
14124013,549,888.75,578.5,1.5363007779
14124013,551,132.45,39,3.3961538462
14124013,552,432,200,2.16
14124013,554,183.75,15.5,11.85483871
14124013,555,48.6,27,1.8
14124013,558,2370.6,1330,1.782406015
14124013,580,794.6,165,4.8157575758
14124013,586,228.7,137,1.6693430657
14124013,592,4266.25,647,6.5938948995
14124013,597,30357,4856.5,6.2507978997
14124013,602,285.2,64,4.45625
14124013,604,90,60,1.5
14124013,610,421.25,108.3,3.8896583564
14124022,2,1664.79,350.5,4.7497574893
14124022,12,1170.1,1253,0.9338387869
14124022,15,438,480,0.9125
14124022,32,3472.3,4136,0.8395309478
14124022,34,21,60,0.35
14124022,86,7060,745,9.4765100671
14124022,163,4491.6,414,10.849275362
14124022,296,8462.8,2116.8,3.9979213908
14124022,317,210,43,4.8837209302
14124022,347,61.8,60,1.03
14124022,367,196.5,7.5,26.2
14124022,368,704,120,5.8666666667
14124022,375,264,160,1.65
14124022,382,1238,840,1.4738095238
14124022,386,2153.9,2161,0.996714484
14124022,391,212.5,65,3.2692307692
14124022,392,26,20,1.3
14124022,502,1842,920,2.002173913
14124022,506,603,118,5.1101694915
14124022,508,1984.7,224.4,8.8444741533
14124022,518,545.5,109,5.004587156
14124022,526,8936.9,6651,1.3436926778
14124022,534,2370.1,521,4.5491362764
14124022,535,167.8,229,0.7327510917
14124022,538,2016,226,8.9203539823
14124022,543,604,3360,0.1797619048
14124022,545,160,20,8
14124022,548,236.21,53,4.4567924528
14124022,551,32,40,0.8
14124022,552,6051.64,3273,1.8489581424
14124022,557,150,300,0.5
14124022,558,4029.5,3025.5,1.3318459759
14124022,580,757.26,163.3,4.6372320882
14124022,592,7911.13,3081.9,2.5669651838
14124022,597,14717.15,6268.5,2.3477945282
14124022,602,135,69,1.9565217391
14124022,604,30.4,20,1.52
14124022,612,220,20,11
